year,month,week,code,item,volume,origin,grade,price_high,price_mid,price_low
2004,1,1,2004011,マグロ,49.2,各地,生,27300,6009,2100
2004,1,1,2004011,マグロ,49.2,海外,生,9450,2987,1890
2004,1,1,2004011,メバチ,97.9,各地*,冷凍,4200,1095,578
2004,1,1,2004011,アジ,47.3,富山ほか,中,1470,788,210
2004,1,1,2004011,アジ,47.3,鳥取ほか,中小,840,420,315
2004,1,1,2004011,サバ,20.8,静岡ほか,−,4200,2021,420
2004,1,1,2004011,イワシ,14.1,千葉ほか,−,1470,788,315
2004,1,1,2004011,スルメイカ,36.9,福岡ほか,−,945,635,168
2004,1,1,2004011,冷ｽﾙﾒｲｶ,17.1,各地,−,315,276,263
2004,1,1,2004011,サンマ,13.0,各地,解凍,788,289,210
2004,1,1,2004011,カレイ,6.0,北海道,マ,1260,840,735
2004,1,1,2004011,カレイ,6.0,青森ほか,マコ,1365,1190,840
2004,1,1,2004011,カレイ,6.0,北海道,アカ,2100,1930,1050
2004,1,1,2004011,カレイ,6.0,北海道,浅羽,1365,1365,1050
2004,1,1,2004011,ハマチ,45.2,各地,−,840,725,630
2004,1,1,2004011,塩サケ,29.5,北海道,トキ,1890,1523,840
2004,1,1,2004011,塩サケ,29.5,北海道,アキ,315,263,210
2004,1,1,2004011,ﾏﾀﾞﾗ･塩ﾀﾗ,19.4,各地,無頭,1155,0,315
2004,1,1,2004011,ﾏﾀﾞﾗ･塩ﾀﾗ,19.4,各地,ぶわ,945,854,683
2004,1,1,2004011,カツオ,1.3,山口ほか,−,2100,1523,525
2004,1,1,2004011,キンメダイ,6.2,千葉ほか,−,1890,1015,735
2004,1,1,2004011,ムキカキ,25.5,岩手・宮城,−,2310,998,525
2004,1,1,2004011,ムキカキ,25.5,広島,−,1680,866,683
2004,1,2,2004012,マグロ,35.8,各地,生,8400,5384,2625
2004,1,2,2004012,マグロ,35.8,海外,生,5775,2387,1785
2004,1,2,2004012,メバチ,97.9,各地*,冷凍,4200,1055,630
2004,1,2,2004012,アジ,51.8,長崎ほか,中,1575,662,315
2004,1,2,2004012,アジ,51.8,富山ほか,中小,630,410,168
2004,1,2,2004012,サバ,24.7,静岡ほか,−,2625,1266,420
2004,1,2,2004012,イワシ,8.6,静岡ほか,−,1365,777,420
2004,1,2,2004012,スルメイカ,19.2,長崎ほか,−,1050,779,420
2004,1,2,2004012,冷ｽﾙﾒｲｶ,9.3,各地,−,315,276,263
2004,1,2,2004012,サンマ,11.0,各地,解凍,788,263,210
2004,1,2,2004012,カレイ,8.1,北海道,マ,1155,1063,945
2004,1,2,2004012,カレイ,8.1,青森ほか,マコ,1575,1040,630
2004,1,2,2004012,カレイ,8.1,北海道,アカ,1995,1596,1260
2004,1,2,2004012,カレイ,8.1,北海道,浅羽,1365,0,525
2004,1,2,2004012,ハマチ,53.4,各地,−,840,695,578
2004,1,2,2004012,塩サケ,26.9,北海道,トキ,1890,1523,840
2004,1,2,2004012,塩サケ,26.9,北海道,アキ,315,263,210
2004,1,2,2004012,ﾏﾀﾞﾗ･塩ﾀﾗ,27.6,各地,無頭,945,0,525
2004,1,2,2004012,ﾏﾀﾞﾗ･塩ﾀﾗ,27.6,各地,ぶわ,945,893,683
2004,1,2,2004012,カツオ,1.6,長崎ほか,−,1575,987,525
2004,1,2,2004012,キンメダイ,7.5,千葉ほか,−,2310,1134,525
2004,1,2,2004012,ムキカキ,28.6,岩手・宮城,−,1680,903,525
2004,1,2,2004012,ムキカキ,28.6,広島,−,1050,725,525
2004,1,3,2004013,マグロ,30.0,各地,生,11550,5345,2100
2004,1,3,2004013,マグロ,30.0,海外,生,7350,2605,1680
2004,1,3,2004013,メバチ,105.1,各地*,冷凍,4200,1049,630
2004,1,3,2004013,アジ,51.9,富山ほか,中,1470,567,315
2004,1,3,2004013,アジ,51.9,石川ほか,中小,630,358,162
2004,1,3,2004013,サバ,35.1,福岡ほか,−,2625,893,525
2004,1,3,2004013,イワシ,6.4,和歌山ほか,−,2415,756,525
2004,1,3,2004013,スルメイカ,38.0,福岡ほか,−,840,413,263
2004,1,3,2004013,冷ｽﾙﾒｲｶ,9.6,各地,−,315,276,263
2004,1,3,2004013,サンマ,12.9,各地,解凍,788,263,210
2004,1,3,2004013,カレイ,10.2,北海道,マ,1260,1103,735
2004,1,3,2004013,カレイ,10.2,青森ほか,マコ,1365,945,735
2004,1,3,2004013,カレイ,10.2,北海道,アカ,1890,1470,1050
2004,1,3,2004013,カレイ,10.2,北海道,浅羽,1260,0,315
2004,1,3,2004013,ハマチ,64.3,各地,−,840,681,609
2004,1,3,2004013,塩サケ,31.8,北海道,トキ,1890,1523,840
2004,1,3,2004013,塩サケ,31.8,北海道,アキ,315,263,210
2004,1,3,2004013,ﾏﾀﾞﾗ･塩ﾀﾗ,26.8,各地,無頭,1155,0,735
2004,1,3,2004013,ﾏﾀﾞﾗ･塩ﾀﾗ,26.8,各地,ぶわ,945,893,683
2004,1,3,2004013,カツオ,1.2,各地,−,1680,958,578
2004,1,3,2004013,キンメダイ,7.0,高知ほか,−,2415,1260,840
2004,1,3,2004013,ムキカキ,34.3,岩手・宮城,−,1890,1029,525
2004,1,3,2004013,ムキカキ,34.3,広島,−,1155,746,630
2004,1,4,2004014,マグロ,35.6,各地,生,26250,5193,1575
2004,1,4,2004014,マグロ,35.6,海外,生,6300,2650,1785
2004,1,4,2004014,メバチ,120.2,各地*,冷凍,4200,972,630
2004,1,4,2004014,アジ,52.0,福岡ほか,中,1470,714,420
2004,1,4,2004014,アジ,52.0,富山ほか,中小,1050,464,210
2004,1,4,2004014,サバ,34.4,福岡ほか,−,2625,872,420
2004,1,4,2004014,イワシ,9.1,静岡ほか,−,1365,861,420
2004,1,4,2004014,スルメイカ,53.8,福岡ほか,−,840,403,228
2004,1,4,2004014,冷ｽﾙﾒｲｶ,8.1,各地,−,315,276,263
2004,1,4,2004014,サンマ,14.5,各地,解凍,788,263,210
2004,1,4,2004014,カレイ,12.6,北海道,マ,1260,945,840
2004,1,4,2004014,カレイ,12.6,青森ほか,マコ,1365,1019,420
2004,1,4,2004014,カレイ,12.6,北海道,アカ,1680,1302,945
2004,1,4,2004014,カレイ,12.6,北海道,浅羽,1050,1050,315
2004,1,4,2004014,ハマチ,73.6,各地,−,840,651,609
2004,1,4,2004014,塩サケ,31.4,北海道,トキ,1890,1523,840
2004,1,4,2004014,塩サケ,31.4,北海道,アキ,315,263,210
2004,1,4,2004014,ﾏﾀﾞﾗ･塩ﾀﾗ,28.1,各地,無頭,1155,0,630
2004,1,4,2004014,ﾏﾀﾞﾗ･塩ﾀﾗ,28.1,各地,ぶわ,945,893,683
2004,1,4,2004014,カツオ,3.4,宮崎ほか,−,1470,966,420
2004,1,4,2004014,キンメダイ,7.3,静岡ほか,−,2415,1113,788
2004,1,4,2004014,ムキカキ,31.9,岩手・宮城,−,1890,861,420
2004,1,4,2004014,ムキカキ,31.9,広島,−,1155,735,630
2004,2,1,2004021,マグロ,32.0,各地,生,21000,6002,1365
2004,2,1,2004021,マグロ,32.0,海外,生,6825,2675,2100
2004,2,1,2004021,メバチ,102.6,各地*,冷凍,4200,958,630
2004,2,1,2004021,アジ,53.5,佐賀ほか,中,1365,639,315
2004,2,1,2004021,アジ,53.5,富山ほか,中小,840,324,162
2004,2,1,2004021,サバ,31.9,富山ほか,−,2415,893,420
2004,2,1,2004021,イワシ,7.0,静岡ほか,−,2625,1050,158
2004,2,1,2004021,スルメイカ,53.4,福岡ほか,−,735,392,228
2004,2,1,2004021,冷ｽﾙﾒｲｶ,9.8,各地,−,315,276,263
2004,2,1,2004021,サンマ,11.9,各地,解凍,788,246,126
2004,2,1,2004021,カレイ,11.7,北海道,マ,1050,849,420
2004,2,1,2004021,カレイ,11.7,青森ほか,マコ,1260,726,525
2004,2,1,2004021,カレイ,11.7,北海道,アカ,1785,1348,630
2004,2,1,2004021,カレイ,11.7,北海道,浅羽,1050,945,210
2004,2,1,2004021,ハマチ,60.5,各地,−,840,641,578
2004,2,1,2004021,塩サケ,26.0,北海道,トキ,1890,1523,840
2004,2,1,2004021,塩サケ,26.0,北海道,アキ,315,263,210
2004,2,1,2004021,ﾏﾀﾞﾗ･塩ﾀﾗ,22.5,各地,無頭,735,0,210
2004,2,1,2004021,ﾏﾀﾞﾗ･塩ﾀﾗ,22.5,各地,ぶわ,945,876,683
2004,2,1,2004021,カツオ,3.9,宮崎ほか,−,2100,753,315
2004,2,1,2004021,キンメダイ,8.5,千葉ほか,−,1890,1050,840
2004,2,1,2004021,ムキカキ,26.5,岩手・宮城,−,1680,665,315
2004,2,1,2004021,ムキカキ,26.5,広島,−,1050,691,578
2004,2,2,2004022,マグロ,37.8,各地,生,27300,5690,2100
2004,2,2,2004022,マグロ,37.8,海外,生,8400,2782,1050
2004,2,2,2004022,メバチ,112.0,各地*,冷凍,3675,951,630
2004,2,2,2004022,アジ,57.4,三重ほか,中,1470,882,315
2004,2,2,2004022,アジ,57.4,石川ほか,中小,945,433,210
2004,2,2,2004022,サバ,21.2,長崎ほか,−,2940,1029,315
2004,2,2,2004022,イワシ,2.5,千葉ほか,−,3150,1554,630
2004,2,2,2004022,スルメイカ,34.2,福岡ほか,−,963,613,228
2004,2,2,2004022,冷ｽﾙﾒｲｶ,9.4,各地,−,315,276,263
2004,2,2,2004022,サンマ,17.1,各地,解凍,788,252,158
2004,2,2,2004022,カレイ,7.1,北海道,マ,1575,1071,735
2004,2,2,2004022,カレイ,7.1,青森ほか,マコ,1785,809,525
2004,2,2,2004022,カレイ,7.1,北海道,アカ,1785,1449,840
2004,2,2,2004022,カレイ,7.1,北海道,浅羽,1260,1120,735
2004,2,2,2004022,ハマチ,67.8,各地,−,840,639,578
2004,2,2,2004022,塩サケ,28.7,北海道,トキ,1890,1523,840
2004,2,2,2004022,塩サケ,28.7,北海道,アキ,315,263,210
2004,2,2,2004022,ﾏﾀﾞﾗ･塩ﾀﾗ,25.8,各地,無頭,998,0,315
2004,2,2,2004022,ﾏﾀﾞﾗ･塩ﾀﾗ,25.8,各地,ぶわ,945,882,630
2004,2,2,2004022,カツオ,8.6,宮崎ほか,−,2100,525,263
2004,2,2,2004022,キンメダイ,8.3,千葉ほか,−,2310,1092,630
2004,2,2,2004022,ムキカキ,29.0,岩手・宮城,−,1365,651,315
2004,2,2,2004022,ムキカキ,29.0,広島,−,840,672,525
2004,2,3,2004023,マグロ,31.3,各地,生,24150,5661,1575
2004,2,3,2004023,マグロ,31.3,海外,生,7350,2645,1575
2004,2,3,2004023,メバチ,105.6,各地*,冷凍,5775,988,630
2004,2,3,2004023,アジ,54.4,長崎ほか,中,1260,613,315
2004,2,3,2004023,アジ,54.4,富山ほか,中小,735,308,162
2004,2,3,2004023,サバ,29.8,長崎ほか,−,2415,893,315
2004,2,3,2004023,イワシ,6.5,静岡ほか,−,3675,963,368
2004,2,3,2004023,スルメイカ,44.8,福岡ほか,−,693,467,140
2004,2,3,2004023,冷ｽﾙﾒｲｶ,23.4,各地,−,374,296,263
2004,2,3,2004023,サンマ,13.0,各地,解凍,788,253,158
2004,2,3,2004023,カレイ,5.5,北海道,マ,1260,1006,525
2004,2,3,2004023,カレイ,5.5,青森ほか,マコ,1575,998,735
2004,2,3,2004023,カレイ,5.5,北海道,アカ,1785,1418,1050
2004,2,3,2004023,カレイ,5.5,北海道,浅羽,1260,1050,315
2004,2,3,2004023,ハマチ,56.4,各地,−,840,637,525
2004,2,3,2004023,塩サケ,29.6,北海道,トキ,1890,1488,840
2004,2,3,2004023,塩サケ,29.6,北海道,アキ,315,263,210
2004,2,3,2004023,ﾏﾀﾞﾗ･塩ﾀﾗ,17.9,各地,無頭,788,0,368
2004,2,3,2004023,ﾏﾀﾞﾗ･塩ﾀﾗ,17.9,各地,ぶわ,945,832,683
2004,2,3,2004023,カツオ,14.9,静岡ほか,−,2100,499,210
2004,2,3,2004023,キンメダイ,7.9,千葉ほか,−,1890,1243,735
2004,2,3,2004023,ムキカキ,24.8,岩手・宮城,−,1365,578,315
2004,2,3,2004023,ムキカキ,24.8,広島,−,840,586,315
2004,2,4,2004024,マグロ,32.9,各地,生,17850,5069,1575
2004,2,4,2004024,マグロ,32.9,海外,生,5040,2690,1890
2004,2,4,2004024,メバチ,117.9,各地*,冷凍,4725,967,630
2004,2,4,2004024,アジ,73.5,長崎ほか,中,1365,624,315
2004,2,4,2004024,アジ,73.5,鳥取ほか,中小,840,315,210
2004,2,4,2004024,サバ,35.8,長崎ほか,−,2625,1082,483
2004,2,4,2004024,イワシ,7.3,静岡ほか,−,2625,919,368
2004,2,4,2004024,スルメイカ,52.8,福岡ほか,−,735,410,126
2004,2,4,2004024,冷ｽﾙﾒｲｶ,6.4,各地,−,374,315,285
2004,2,4,2004024,サンマ,15.2,各地,解凍,788,263,158
2004,2,4,2004024,カレイ,8.1,北海道,マ,1260,1008,735
2004,2,4,2004024,カレイ,8.1,青森ほか,マコ,1680,1029,840
2004,2,4,2004024,カレイ,8.1,北海道,アカ,1575,1407,945
2004,2,4,2004024,カレイ,8.1,北海道,浅羽,1260,1155,315
2004,2,4,2004024,ハマチ,62.0,各地,−,683,620,525
2004,2,4,2004024,塩サケ,28.5,北海道,トキ,1890,1470,840
2004,2,4,2004024,塩サケ,28.5,北海道,アキ,315,263,210
2004,2,4,2004024,ﾏﾀﾞﾗ･塩ﾀﾗ,17.9,各地,無頭,735,0,420
2004,2,4,2004024,ﾏﾀﾞﾗ･塩ﾀﾗ,17.9,各地,ぶわ,945,893,683
2004,2,4,2004024,カツオ,21.9,静岡ほか,−,2940,588,210
2004,2,4,2004024,キンメダイ,9.8,千葉ほか,−,1785,1008,788
2004,2,4,2004024,ムキカキ,23.8,岩手・宮城,−,1050,525,315
2004,2,4,2004024,ムキカキ,23.8,広島,−,735,525,315
2004,3,1,2004031,マグロ,34.7,各地,生,27300,4416,2100
2004,3,1,2004031,マグロ,34.7,海外,生,11025,2943,2100
2004,3,1,2004031,メバチ,110.4,各地*,冷凍,5250,977,630
2004,3,1,2004031,アジ,56.8,福岡ほか,中,1575,757,323
2004,3,1,2004031,アジ,56.8,富山ほか,中小,735,326,210
2004,3,1,2004031,サバ,24.5,福岡ほか,−,2310,1199,525
2004,3,1,2004031,イワシ,4.5,鳥取ほか,−,3150,1181,735
2004,3,1,2004031,スルメイカ,39.2,長崎ほか,−,840,471,273
2004,3,1,2004031,冷ｽﾙﾒｲｶ,10.2,各地,−,374,315,285
2004,3,1,2004031,サンマ,14.5,各地,解凍,788,254,158
2004,3,1,2004031,カレイ,3.7,北海道,マ,1155,1103,1050
2004,3,1,2004031,カレイ,3.7,青森ほか,マコ,2100,1374,840
2004,3,1,2004031,カレイ,3.7,北海道,アカ,1680,1523,630
2004,3,1,2004031,カレイ,3.7,北海道,浅羽,1155,1155,1155
2004,3,1,2004031,ハマチ,54.8,各地,−,683,625,578
2004,3,1,2004031,塩サケ,36.5,北海道,トキ,1890,1470,840
2004,3,1,2004031,塩サケ,36.5,北海道,アキ,315,263,210
2004,3,1,2004031,ﾏﾀﾞﾗ･塩ﾀﾗ,13.4,各地,無頭,945,0,525
2004,3,1,2004031,ﾏﾀﾞﾗ･塩ﾀﾗ,13.4,各地,ぶわ,945,884,683
2004,3,1,2004031,カツオ,21.8,宮崎ほか,−,2940,656,263
2004,3,1,2004031,キンメダイ,6.2,千葉ほか,−,2205,1278,840
2004,3,1,2004031,ムキカキ,18.5,岩手・宮城,−,1050,446,315
2004,3,1,2004031,ムキカキ,18.5,広島,−,735,525,420
2004,3,2,2004032,マグロ,38.7,各地,生,18900,4701,1575
2004,3,2,2004032,マグロ,38.7,海外,生,8400,2878,2100
2004,3,2,2004032,メバチ,120.2,各地*,冷凍,4725,925,630
2004,3,2,2004032,アジ,58.5,長崎ほか,中,1575,1040,525
2004,3,2,2004032,アジ,58.5,大分ほか,中小,1260,564,210
2004,3,2,2004032,サバ,23.1,長崎ほか,−,2415,1302,630
2004,3,2,2004032,イワシ,14.4,和歌山ほか,−,4725,2268,315
2004,3,2,2004032,スルメイカ,22.4,福岡ほか,−,1050,711,315
2004,3,2,2004032,冷ｽﾙﾒｲｶ,15.6,各地,−,374,315,285
2004,3,2,2004032,サンマ,16.2,各地,解凍,788,263,158
2004,3,2,2004032,カレイ,8.1,北海道,マ,1575,1250,735
2004,3,2,2004032,カレイ,8.1,青森ほか,マコ,2625,1481,1260
2004,3,2,2004032,カレイ,8.1,北海道,アカ,2310,1470,630
2004,3,2,2004032,カレイ,8.1,北海道,浅羽,1365,840,315
2004,3,2,2004032,ハマチ,52.6,各地,−,893,651,578
2004,3,2,2004032,塩サケ,49.6,北海道,トキ,1890,1470,840
2004,3,2,2004032,塩サケ,49.6,北海道,アキ,315,263,210
2004,3,2,2004032,ﾏﾀﾞﾗ･塩ﾀﾗ,16.2,各地,無頭,945,0,578
2004,3,2,2004032,ﾏﾀﾞﾗ･塩ﾀﾗ,16.2,各地,ぶわ,945,893,683
2004,3,2,2004032,カツオ,27.9,静岡ほか,−,3150,672,315
2004,3,2,2004032,キンメダイ,9.2,高知ほか,−,2415,1326,945
2004,3,2,2004032,ムキカキ,19.6,岩手・宮城,−,1050,462,315
2004,3,2,2004032,ムキカキ,19.6,広島,−,735,525,420
2004,3,3,2004033,マグロ,37.1,各地,生,18375,5925,1575
2004,3,3,2004033,マグロ,37.1,海外,生,10500,2857,1575
2004,3,3,2004033,メバチ,119.9,各地*,冷凍,4200,936,630
2004,3,3,2004033,アジ,72.1,長崎ほか,中,1470,630,273
2004,3,3,2004033,アジ,72.1,長崎ほか,中小,525,324,162
2004,3,3,2004033,サバ,35.5,千葉ほか,−,2100,376,210
2004,3,3,2004033,イワシ,9.9,徳島ほか,−,3360,849,315
2004,3,3,2004033,スルメイカ,32.0,福岡ほか,−,875,627,168
2004,3,3,2004033,冷ｽﾙﾒｲｶ,9.2,各地,−,374,315,285
2004,3,3,2004033,サンマ,13.5,各地,解凍,788,263,158
2004,3,3,2004033,カレイ,7.0,北海道,マ,1365,1164,840
2004,3,3,2004033,カレイ,7.0,青森ほか,マコ,2310,1339,1050
2004,3,3,2004033,カレイ,7.0,北海道,アカ,2100,1313,368
2004,3,3,2004033,カレイ,7.0,北海道,浅羽,1050,683,263
2004,3,3,2004033,ハマチ,47.0,各地,−,766,717,630
2004,3,3,2004033,塩サケ,38.2,北海道,トキ,1890,1470,840
2004,3,3,2004033,塩サケ,38.2,北海道,アキ,315,263,210
2004,3,3,2004033,ﾏﾀﾞﾗ･塩ﾀﾗ,10.5,各地,無頭,630,0,473
2004,3,3,2004033,ﾏﾀﾞﾗ･塩ﾀﾗ,10.5,各地,ぶわ,998,876,683
2004,3,3,2004033,カツオ,34.8,鹿児島ほか,−,2940,963,116
2004,3,3,2004033,キンメダイ,5.9,静岡ほか,−,2625,1374,840
2004,3,3,2004033,ムキカキ,13.1,岩手・宮城,−,1050,420,315
2004,3,3,2004033,ムキカキ,13.1,広島,−,735,552,315
2004,3,4,2004034,マグロ,41.2,各地,生,14700,4471,1575
2004,3,4,2004034,マグロ,41.2,海外,生,13650,3117,1365
2004,3,4,2004034,メバチ,121.6,各地*,冷凍,4515,930,630
2004,3,4,2004034,アジ,82.0,長崎ほか,中,1365,525,194
2004,3,4,2004034,アジ,82.0,新潟ほか,中小,735,420,210
2004,3,4,2004034,サバ,40.6,千葉ほか,−,2100,411,252
2004,3,4,2004034,イワシ,24.3,徳島ほか,−,1890,801,315
2004,3,4,2004034,スルメイカ,36.2,福岡ほか,−,788,578,315
2004,3,4,2004034,冷ｽﾙﾒｲｶ,16.0,各地,−,374,315,285
2004,3,4,2004034,サンマ,19.9,各地,解凍,630,263,158
2004,3,4,2004034,カレイ,13.8,北海道,マ,1365,1142,525
2004,3,4,2004034,カレイ,13.8,青森ほか,マコ,2100,1247,1050
2004,3,4,2004034,カレイ,13.8,北海道,アカ,1680,1168,945
2004,3,4,2004034,カレイ,13.8,北海道,浅羽,840,315,315
2004,3,4,2004034,ハマチ,46.5,各地,−,766,730,630
2004,3,4,2004034,塩サケ,46.0,北海道,トキ,1890,1470,840
2004,3,4,2004034,塩サケ,46.0,北海道,アキ,315,263,210
2004,3,4,2004034,ﾏﾀﾞﾗ･塩ﾀﾗ,16.6,各地,無頭,840,0,315
2004,3,4,2004034,ﾏﾀﾞﾗ･塩ﾀﾗ,16.6,各地,ぶわ,945,893,683
2004,3,4,2004034,カツオ,42.2,宮崎ほか,−,2625,748,368
2004,3,4,2004034,キンメダイ,6.1,静岡ほか,−,2310,1142,945
2004,3,4,2004034,ムキカキ,12.4,岩手・宮城,−,840,420,315
2004,3,4,2004034,ムキカキ,12.4,広島,−,735,565,473
2004,4,1,2004041,マグロ,33.3,各地,生,16800,6355,1575
2004,4,1,2004041,マグロ,33.3,海外,生,13125,3099,2100
2004,4,1,2004041,メバチ,113.4,各地*,冷凍,4515,923,630
2004,4,1,2004041,アジ,62.7,長崎ほか,中,1260,621,315
2004,4,1,2004041,アジ,62.7,島根ほか,中小,735,396,210
2004,4,1,2004041,サバ,28.6,長崎ほか,−,1680,924,263
2004,4,1,2004041,イワシ,12.0,和歌山ほか,−,3675,718,263
2004,4,1,2004041,スルメイカ,24.2,福岡ほか,−,945,632,210
2004,4,1,2004041,冷ｽﾙﾒｲｶ,8.7,各地,−,374,315,285
2004,4,1,2004041,サンマ,12.6,各地,解凍,630,263,158
2004,4,1,2004041,カレイ,10.6,北海道,マ,893,648,315
2004,4,1,2004041,カレイ,10.6,青森ほか,マコ,2100,875,735
2004,4,1,2004041,カレイ,10.6,北海道,アカ,1280,998,525
2004,4,1,2004041,カレイ,10.6,北海道,浅羽,840,473,315
2004,4,1,2004041,ハマチ,29.8,各地,−,788,740,683
2004,4,1,2004041,塩サケ,52.7,北海道,トキ,1890,1470,840
2004,4,1,2004041,塩サケ,52.7,北海道,アキ,315,263,210
2004,4,1,2004041,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,無頭,735,0,150
2004,4,1,2004041,ﾏﾀﾞﾗ･塩ﾀﾗ,8.0,各地,ぶわ,945,884,683
2004,4,1,2004041,カツオ,47.9,千葉ほか,−,1890,529,158
2004,4,1,2004041,キンメダイ,6.5,静岡ほか,−,2625,1260,840
2004,4,2,2004042,マグロ,31.4,各地,生,13650,5584,1575
2004,4,2,2004042,マグロ,31.4,海外,生,5250,3365,1785
2004,4,2,2004042,メバチ,125.0,各地*,冷凍,4515,921,630
2004,4,2,2004042,アジ,44.1,長崎ほか,中,1575,980,525
2004,4,2,2004042,アジ,44.1,長崎ほか,中小,1260,551,210
2004,4,2,2004042,サバ,19.7,千葉ほか,−,2940,969,315
2004,4,2,2004042,イワシ,15.0,和歌山ほか,−,3675,1356,368
2004,4,2,2004042,スルメイカ,8.5,島根ほか,−,1750,1147,263
2004,4,2,2004042,冷ｽﾙﾒｲｶ,24.9,各地,−,374,315,285
2004,4,2,2004042,サンマ,14.2,各地,解凍,630,254,158
2004,4,2,2004042,カレイ,6.9,北海道,マ,1155,936,420
2004,4,2,2004042,カレイ,6.9,青森ほか,マコ,2415,956,630
2004,4,2,2004042,カレイ,6.9,北海道,アカ,1365,1155,525
2004,4,2,2004042,カレイ,6.9,北海道,浅羽,1050,709,368
2004,4,2,2004042,ハマチ,29.4,各地,−,788,747,683
2004,4,2,2004042,塩サケ,28.9,北海道,トキ,1890,1470,840
2004,4,2,2004042,塩サケ,28.9,北海道,アキ,315,263,210
2004,4,2,2004042,ﾏﾀﾞﾗ･塩ﾀﾗ,6.8,各地,無頭,788,0,315
2004,4,2,2004042,ﾏﾀﾞﾗ･塩ﾀﾗ,6.8,各地,ぶわ,945,875,683
2004,4,2,2004042,カツオ,32.9,長崎ほか,−,2415,928,525
2004,4,2,2004042,キンメダイ,5.6,各地,−,1890,1426,945
2004,4,3,2004043,マグロ,36.0,各地,生,10500,4523,1365
2004,4,3,2004043,マグロ,36.0,海外,生,5775,3667,1890
2004,4,3,2004043,メバチ,132.0,各地*,冷凍,4200,927,630
2004,4,3,2004043,アジ,72.5,長崎ほか,中,2100,830,420
2004,4,3,2004043,アジ,72.5,長崎ほか,中小,735,361,210
2004,4,3,2004043,サバ,22.3,長崎ほか,−,2100,1040,420
2004,4,3,2004043,イワシ,9.3,和歌山ほか,−,3675,1344,210
2004,4,3,2004043,スルメイカ,20.0,福岡ほか,−,1050,858,147
2004,4,3,2004043,冷ｽﾙﾒｲｶ,16.8,各地,−,374,315,285
2004,4,3,2004043,サンマ,15.6,各地,解凍,630,263,158
2004,4,3,2004043,カレイ,15.1,北海道,マ,1050,756,473
2004,4,3,2004043,カレイ,15.1,青森ほか,マコ,2100,1008,840
2004,4,3,2004043,カレイ,15.1,北海道,アカ,1365,1113,735
2004,4,3,2004043,カレイ,15.1,北海道,浅羽,1050,538,263
2004,4,3,2004043,ハマチ,29.2,各地,−,788,754,714
2004,4,3,2004043,塩サケ,36.3,北海道,トキ,1890,1470,840
2004,4,3,2004043,塩サケ,36.3,北海道,アキ,315,263,210
2004,4,3,2004043,ﾏﾀﾞﾗ･塩ﾀﾗ,7.8,各地,無頭,368,368,315
2004,4,3,2004043,ﾏﾀﾞﾗ･塩ﾀﾗ,7.8,各地,ぶわ,945,893,683
2004,4,3,2004043,カツオ,55.5,千葉ほか,−,2100,693,263
2004,4,3,2004043,キンメダイ,7.5,各地,−,2205,1239,788
2004,4,4,2004044,マグロ,36.5,各地,生,8925,4001,1050
2004,4,4,2004044,マグロ,36.5,海外,生,5250,3544,2100
2004,4,4,2004044,メバチ,123.7,各地*,冷凍,5250,904,630
2004,4,4,2004044,アジ,65.0,長崎ほか,中,1260,665,420
2004,4,4,2004044,アジ,65.0,長崎ほか,中小,735,361,168
2004,4,4,2004044,サバ,18.2,長崎ほか,−,2100,980,315
2004,4,4,2004044,イワシ,4.9,石川ほか,−,2625,1321,315
2004,4,4,2004044,スルメイカ,14.8,長崎ほか,−,1050,840,210
2004,4,4,2004044,冷ｽﾙﾒｲｶ,17.4,各地,−,374,315,285
2004,4,4,2004044,サンマ,12.7,各地,解凍,630,263,153
2004,4,4,2004044,カレイ,10.0,北海道,マ,1050,779,420
2004,4,4,2004044,カレイ,10.0,青森ほか,マコ,1890,867,630
2004,4,4,2004044,カレイ,10.0,北海道,アカ,1260,1050,630
2004,4,4,2004044,カレイ,10.0,北海道,浅羽,893,893,893
2004,4,4,2004044,ハマチ,19.4,各地,−,788,723,578
2004,4,4,2004044,塩サケ,29.7,北海道,トキ,1890,1470,840
2004,4,4,2004044,塩サケ,29.7,北海道,アキ,315,263,210
2004,4,4,2004044,ﾏﾀﾞﾗ･塩ﾀﾗ,5.7,各地,無頭,630,0,225
2004,4,4,2004044,ﾏﾀﾞﾗ･塩ﾀﾗ,5.7,各地,ぶわ,945,884,683
2004,4,4,2004044,カツオ,39.0,長崎ほか,−,3675,1190,525
2004,4,4,2004044,キンメダイ,7.0,各地,−,1995,1129,788
2004,4,5,2004045,マグロ,37.6,各地,生,9975,4297,735
2004,4,5,2004045,マグロ,37.6,海外,生,5985,3223,2100
2004,4,5,2004045,メバチ,125.8,各地*,冷凍,4200,909,630
2004,4,5,2004045,アジ,71.0,長崎ほか,中,1365,651,315
2004,4,5,2004045,アジ,71.0,長崎ほか,中小,735,431,168
2004,4,5,2004045,サバ,21.3,愛媛ほか,−,2100,1103,420
2004,4,5,2004045,イワシ,14.1,千葉ほか,−,2940,945,315
2004,4,5,2004045,スルメイカ,15.6,山口ほか,−,998,858,175
2004,4,5,2004045,冷ｽﾙﾒｲｶ,11.9,各地,−,374,315,285
2004,4,5,2004045,サンマ,12.4,各地,解凍,630,263,158
2004,4,5,2004045,カレイ,11.5,北海道,マ,1050,851,735
