year,item_en,price_high,price_mid,price_low
2019,Bigeye,3190.32,1062.22,744.56
2019,Bluefin tuna,27652.32,5109.41,2068.0
2019,Bonito,2687.04,949.54,323.12
2019,Chilled japanese surume squid,1013.0,0.0,743.0
2019,Cod,1060.56,13.14,644.19
2019,Common squid,1292.12,900.32,540.46
2019,Flatfish,800.28,400.345,320.76
2019,Horse mackerel,1172.88,564.56,358.44
2019,Kinmedai,4788.72,2168.34,1136.16
2019,Mackerel,1213.92,348.82,201.84
2019,Mukikaki oysters,2405.793103448276,1461.3620689655172,903.1034482758621
2019,Pacific saury,1436.0,340.56,562.32
2019,Salted salmon,1890.0,1728.0,1508.66
2019,Sardine,1209.6,351.52,193.32
2019,Yellowtail,1054.08,999.58,945.0
2020,Bigeye,2712.705882352941,881.843137254902,536.8235294117648
2020,Bluefin tuna,18016.941176470587,4009.1960784313724,1995.8823529411766
2020,Bonito,2494.5882352941176,1001.6274509803922,352.15686274509807
2020,Chilled japanese surume squid,1031.2549019607843,0.0,743.0
2020,Cod,986.2941176470588,86.82352941176471,620.4705882352941
2020,Common squid,1406.9607843137255,913.1176470588235,570.0784313725491
2020,Flatfish,780.2647058823529,521.5392156862745,299.11764705882354
2020,Horse mackerel,1131.3529411764705,557.1764705882352,338.1862745098039
2020,Kinmedai,3644.8627450980393,1988.078431372549,1105.4117647058824
2020,Mackerel,871.4117647058823,328.7647058823529,206.2941176470588
2020,Mukikaki oysters,2419.548387096774,1442.4516129032259,890.1290322580645
2020,Pacific saury,1873.86301369863,490.041095890411,642.082191780822
2020,Salted salmon,1400.8235294117646,1292.5098039215686,1166.8235294117646
2020,Sardine,1143.5294117647059,391.6666666666667,199.41176470588235
2020,Yellowtail,914.8235294117648,859.5098039215686,804.7058823529412
2021,Bigeye,2656.3846153846152,1052.576923076923,824.7307692307693
2021,Bluefin tuna,10801.038461538461,4080.971153846154,2035.3846153846155
2021,Bonito,2347.9615384615386,648.3653846153846,275.61538461538464
2021,Chilled japanese surume squid,883.1923076923077,0.0,807.4230769230769
2021,Cod,1058.1923076923076,9.346153846153847,643.3269230769231
2021,Common squid,1401.5192307692307,1011.1730769230769,634.1730769230769
2021,Flatfish,866.5961538461538,505.94711538461536,350.4807692307692
2021,Horse mackerel,966.8076923076923,532.7980769230769,343.3076923076923
2021,Kinmedai,5132.076923076923,1637.076923076923,1003.1538461538462
2021,Mackerel,990.6923076923077,349.21153846153845,196.94230769230768
2021,Mukikaki oysters,2272.0,945.8703703703703,852.0
2021,Pacific saury,2228.450704225352,287.7464788732394,591.2957746478874
2021,Salted salmon,387.86538461538464,319.74038461538464,278.3076923076923
2021,Sardine,1067.5384615384614,413.8269230769231,229.51923076923077
2021,Yellowtail,1099.7307692307693,1018.5384615384615,961.6153846153846
2022,Bigeye,2920.153846153846,1338.6346153846155,1067.9615384615386
2022,Bluefin tuna,9923.538461538461,4673.875,2216.076923076923
2022,Bonito,2716.6153846153848,960.5576923076923,445.2692307692308
2022,Chilled japanese surume squid,1017.8461538461538,0.0,810.0
2022,Cod,1223.3076923076924,0.0,658.3846153846154
2022,Common squid,1465.9038461538462,1055.9615384615386,691.2115384615385
2022,Flatfish,724.8461538461538,480.97115384615387,306.34615384615387
2022,Horse mackerel,986.0192307692307,568.4615384615385,335.63461538461536
2022,Kinmedai,5343.923076923077,1947.6538461538462,1227.4615384615386
2022,Mackerel,1022.8846153846154,397.38461538461536,244.25
2022,Mukikaki oysters,2760.230769230769,1481.9615384615386,1113.2307692307693
2022,Pacific saury,3115.2676056338028,595.2253521126761,619.0985915492957
2022,Salted salmon,1517.7115384615386,1438.9134615384614,1296.0
2022,Sardine,1083.1153846153845,396.9807692307692,206.03846153846155
2022,Yellowtail,1521.3461538461538,1453.5384615384614,1387.3846153846155
2023,Bigeye,3071.769230769231,1137.4423076923076,773.4230769230769
2023,Bluefin tuna,13403.471153846154,5147.298076923077,2514.1153846153848
2023,Bonito,2994.923076923077,968.8461538461538,439.2692307692308
2023,Chilled japanese surume squid,1080.0,0.0,810.0
2023,Cod,1197.3461538461538,0.0,774.4807692307693
2023,Common squid,1791.1538461538462,1358.5961538461538,932.2692307692307
2023,Flatfish,810.2596153846154,561.2355769230769,390.46153846153845
2023,Horse mackerel,1131.923076923077,641.4615384615385,388.49038461538464
2023,Kinmedai,5140.384615384615,1977.6538461538462,1207.7307692307693
2023,Mackerel,1221.2307692307693,456.5576923076923,278.3076923076923
2023,Mukikaki oysters,3416.0,1405.5185185185185,1370.0
2023,Pacific saury,4897.5,974.3611111111111,467.25
2023,Salted salmon,876.4615384615385,830.7788461538462,774.6923076923077
2023,Sardine,1152.6923076923076,418.0576923076923,282.46153846153845
2023,Yellowtail,1440.3461538461538,1351.4807692307693,1264.8461538461538
